"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000500000093,"","Schweich, P&R",,"49.816822000000","6.758812000000",0,,0,""
000500000074,"","Sirzenich, P&R B51",,"49.773597000000","6.594208000000",0,,0,""
000170601004,"","Born, Pëtzwee",,"49.760310000000","6.513038000000",0,,0,""
000200405005,"","Centre, Badanstalt",,"49.613535000000","6.129166000000",0,,0,""
000210801001,"","Greiveldange, Kellerei",,"49.587160000000","6.363537000000",0,,0,""
000210801003,"","Greiveldange, Neie Wee",,"49.587032000000","6.361094000000",0,,0,""
000210402001,"","Lenningen, Am Aker",,"49.600322000000","6.366702000000",0,,0,""
000180803003,"","Machtum, Gellebur",,"49.659846000000","6.431796000000",0,,0,""
000180803004,"","Machtum, Ongkaf",,"49.659512000000","6.437426000000",0,,0,""
000500000050,"","Nittel, Bahnhof",,"49.653915000000","6.441822000000",0,,0,""
000500000018,"","Saarburg, Heckingplatz",,"49.604682000000","6.542404000000",0,,0,""
000500000090,"","Wincheringen, Wincheringen Ort",,"49.609479000000","6.426249000000",0,,0,""
000500000005,"","Bilzingen Ort, Wincheringen",,"49.598255000000","6.451546000000",0,,0,""
000200405037,"","Luxembourg, rue Heine",,"49.605223000000","6.130623000000",0,,0,""
000200405014,"","Centre, Fondation Pescatore",,"49.615707000000","6.126753000000",0,,0,""
000200504001,"","Niederanven, Geisfeld",,"49.652939000000","6.262018000000",0,,0,""
000180101001,"","Betzdorf, Banzelt",,"49.673263000000","6.328683000000",0,,0,""
000180102002,"","Berg, Haff Biel",,"49.679264000000","6.351067000000",0,,0,""
000180102001,"","Berg, Bei der Schmett",,"49.681687000000","6.358217000000",0,,0,""
000180803001,"","Machtum, Bei Kallek's",,"49.659793000000","6.436317000000",0,,0,""
000140603001,"","Ingeldorf, Bei der Bréck",,"49.851445000000","6.133953000000",0,,0,""
000140401004,"","Diekirch, Gare routière",,"49.864488000000","6.152860000000",0,,0,""
000140401007,"","Diekirch, rue J. Merten",,"49.864835000000","6.167615000000",0,,0,""
000140401009,"","Diekirch, Neie Kolleisch",,"49.864793000000","6.168248000000",0,,0,""
000140401001,"","Diekirch, Altersheem",,"49.866543000000","6.159387000000",0,,0,""
000140401006,"","Diekirch, op der Kluuster",,"49.869662000000","6.158011000000",0,,0,""
000140401005,"","Diekirch, An der Kléck",,"49.868736000000","6.172068000000",0,,0,""
000140203002,"","Gilsdorf, Bei der Schoul",,"49.865276000000","6.179563000000",0,,0,""
000140203001,"","Gilsdorf, An der Kléck",,"49.869680000000","6.181631000000",0,,0,""
000130207002,"","Tandel, Veianerstrooss",,"49.896986000000","6.182100000000",0,,0,""
000130201003,"","Bastendorf, Lann",,"49.890520000000","6.164138000000",0,,0,""
000140201002,"","Bettendorf, Bei der Gemeng",,"49.876086000000","6.217387000000",0,,0,""
000140201003,"","Bettendorf, Beim Schlass",,"49.876571000000","6.221437000000",0,,0,""
000140204002,"","Moestroff, Bei der Bréck",,"49.868795000000","6.239763000000",0,,0,""
000130204001,"","Fouhren, Halt",,"49.912267000000","6.193831000000",0,,0,""
000130202002,"","Bettel, Bei der Schmëdd",,"49.917047000000","6.225733000000",0,,0,""
000141203002,"","Reisdorf, Bei der Gare",,"49.867986000000","6.263679000000",0,,0,""
000170101009,"","Beaufort, Um Bierg",,"49.843294000000","6.288722000000",0,,0,""
000170101006,"","Beaufort, Op der Gare",,"49.837091000000","6.290743000000",0,,0,""
000170301004,"","Berdorf, Duerfplaz",,"49.821965000000","6.349881000000",0,,0,""
000141204001,"","Wallendorf-Pont, Bei der Bréck",,"49.873364000000","6.290407000000",0,,0,""
