id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4361,LIPQ,medium_airport,Trieste–Friuli Venezia Giulia Airport,45827499.0,134722.0,39.0,EU,IT,IT-36,Ronchi dei Legionari (GO),yes,LIPQ,TRS,LIPQ,GO02,http://www.aeroporto.fvg.it/,https://en.wikipedia.org/wiki/Trieste_%E2%80%93_Friuli_Venezia_Giulia_Airport,"Ronchi Dei Legionari Airport, Trieste-Ronchi dei Legionari Airport"
4362,LIPR,large_airport,Federico Fellini International Airport,44020024.0,12612198.0,40.0,EU,IT,IT-45,Rimini (RN),yes,LIPR,RMI,LIPR,RN01,http://www.riminiairport.com/english/,https://en.wikipedia.org/wiki/Federico_Fellini_International_Airport,"Rimini Miramare Airport, Rimini San Marino International Airport"
4366,LIPX,large_airport,Verona Villafranca Valerio Catullo Airport,45394955.0,10887303.0,239.0,EU,IT,IT-34,Caselle (VR),yes,LIPX,VRN,LIPX,VR10,http://www.aeroportoverona.it/,https://en.wikipedia.org/wiki/Verona_Airport,"Valerio Catullo, Villafranca International Airport, Valerio Catullo Airport, Villafranca Airport"
4367,LIPY,medium_airport,Marche Airport,43616299.0,133623.0,49.0,EU,IT,IT-57,Falconara Marittima (AN),yes,LIPY,AOI,LIPY,AN01,http://www.aeroportomarche.com/index.php?lang=english,https://en.wikipedia.org/wiki/Marche_Airport,"Ancona, Ancona Falconara Airport, Falconara, Raffaello Sanzio Airport"
4368,LIPZ,large_airport,Venice Marco Polo Airport,45505299.0,123519.0,7.0,EU,IT,IT-34,Venezia (VE),yes,LIPZ,VCE,LIPZ,VE05,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport,"Venezia-Tessera, Venice-Tessera"
4370,LIRA,large_airport,Ciampino–G. B. Pastine International Airport,41798769.0,12595331.0,427.0,EU,IT,IT-62,Rome,yes,LIRA,CIA,LIRA,RM12,,https://en.wikipedia.org/wiki/Ciampino%E2%80%93G._B._Pastine_International_Airport,"ROM, Giovan Battista Pastine Airport"
4372,LIRF,large_airport,Rome–Fiumicino Leonardo da Vinci International Airport,41804532.0,12251998.0,13.0,EU,IT,IT-62,Rome,yes,LIRF,FCO,LIRF,RM11,http://www.adr.it/portal/portal/adr/Fiumicino/Leonardo_da_vinci/Header_Window?action=2,https://en.wikipedia.org/wiki/Rome_Fiumicino_Airport,"ROM, Rome Fiumicino Airport, Fiumicino Airport"
4374,LIRI,medium_airport,Salerno Costa d'Amalfi Airport,40620399.0,149113.0,123.0,EU,IT,IT-72,Salerno,yes,LIRI,QSR,LIRI,SA02,http://www.aeroportosalerno.it/,https://en.wikipedia.org/wiki/Salerno_Costa_d%27Amalfi_Airport,"Mario Martucci Airport, Aeroporto di Salerno Costa d'Amalfi, Salerno-Pontecagnano Airport"
4375,LIRJ,medium_airport,Marina di Campo Airport,42760871.0,10239811.0,31.0,EU,IT,IT-52,Campo nell'Elba (LI),yes,LIRJ,EBA,LIRJ,LI04,,https://en.wikipedia.org/wiki/Marina_di_Campo_Airport,Elba
4378,LIRN,large_airport,Naples International Airport,40886002.0,142908.0,294.0,EU,IT,IT-72,Napoli,yes,LIRN,NAP,LIRN,NA01,http://www.portal.gesac.it/,https://en.wikipedia.org/wiki/Naples_International_Airport,"Capodichino Airport, Aeroporto Internazionale di Napoli-Capodichino Ugo Niutta, Ariopuorto 'nternazziunale 'e Napule-Capodichino Ugo Niutta"
4379,LIRP,large_airport,Pisa International Airport,43683899.0,103927.0,6.0,EU,IT,IT-52,Pisa (PI),yes,LIRP,PSA,LIRP,PI05,http://www.pisa-airport.com/,https://en.wikipedia.org/wiki/Pisa_International_Airport,"Galileo Galilei Airport, San Giusto Airport"
4380,LIRQ,large_airport,"Florence Airport, Peretola",43808558.0,11202822.0,142.0,EU,IT,IT-52,Firenze (FI),yes,LIRQ,FLR,LIRQ,FI04,http://www.aeroporto.firenze.it/,https://en.wikipedia.org/wiki/Florence_Airport,"Firenze, Amerigo Vespucci Airport, Aeroporto di Firenze-Peretola"
4384,LIRZ,medium_airport,Perugia San Francesco d'Assisi – Umbria International Airport,43095901.0,125132.0,697.0,EU,IT,IT-55,Perugia (PG),yes,LIRZ,PEG,LIRZ,PG10,http://www.airport.umbria.it/,https://en.wikipedia.org/wiki/Perugia_San_Francesco_d%27Assisi_%E2%80%93_Umbria_International_Airport,"Perugia San Francesco d'Assisi, Perugia Sant'Egidio Airport, Umbria International Airport"
4386,LJLJ,large_airport,Ljubljana Jože Pu?nik Airport,46223701.0,144576.0,1273.0,EU,SI,SI-012,Zgornji Brnik,yes,LJLJ,LJU,LJLJ,,http://www.lju-airport.si/,https://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport,"Ljubljana, Kranj"
4393,LKCS,large_airport,?eské Bud?jovice South Bohemian Airport,48948171.0,1442832.0,1417.0,EU,CZ,CZ-JC,?eské Bud?jovice,yes,LKCS,JCL,LKCS,,https://www.airport-cb.cz/,https://en.wikipedia.org/wiki/%C4%8Cesk%C3%A9_Bud%C4%9Bjovice_Airport,Jiho?eské letišt? ?eské Bud?jovice
4399,LKKV,large_airport,Karlovy Vary Airport,50202999.0,12915.0,1989.0,EU,CZ,CZ-KA,Karlovy Vary,yes,LKKV,KLV,LKKV,,http://www.airport-k-vary.cz/indexEN.php,https://en.wikipedia.org/wiki/Karlovy_Vary_Airport,Karlovy Vary International
4402,LKMT,large_airport,Leoš Janá?ek Airport Ostrava,49696301.0,18111099.0,844.0,EU,CZ,CZ-MO,Mošnov,yes,LKMT,OSR,LKMT,,http://www.airport-ostrava.cz/en/,https://en.wikipedia.org/wiki/Ostrava_Leos_Janacek_Airport,Ostrava-Mošnov International Airport
4405,LKPD,large_airport,Pardubice Airport,50015049.0,1573981.0,741.0,EU,CZ,CZ-PA,Pardubice,yes,LKPD,PED,LKPD,,http://www.airport-pardubice.cz/?lang=en,https://en.wikipedia.org/wiki/Pardubice_Airport,Letišt? Pardubice
4408,LKPR,large_airport,Václav Havel Airport Prague,50100874.0,14259911.0,1247.0,EU,CZ,CZ-PR,Prague,yes,LKPR,PRG,LKPR,,http://www.prg.aero,https://en.wikipedia.org/wiki/Václav_Havel_Airport_Prague,"Letišt? Praha-Ruzyn?, Ruzyn? International Airport, Letišt? Václava Havla Praha"
4409,LKTB,large_airport,Brno-Tu?any Airport,49153526.0,16695185.0,778.0,EU,CZ,CZ-JM,Brno,yes,LKTB,BRQ,LKTB,,http://www.airport-brno.cz/index.php?id=0&lang=en,https://en.wikipedia.org/wiki/Brno-Tu%C5%99any_Airport,
4427,LMML,large_airport,Malta International Airport,35857498.0,144775.0,300.0,EU,MT,MT-25,Valletta,yes,LMML,MLA,LMML,,http://www.maltairport.com/en/home.htm,https://en.wikipedia.org/wiki/Malta_International_Airport,"Luqa Airport,Valletta,Gudja,RAF Luqa"
4430,LOWG,large_airport,Graz Airport,469911.0,154396.0,1115.0,EU,AT,AT-6,Feldkirchen bei Graz,yes,LOWG,GRZ,LOWG,,http://www.flughafen-graz.at/,https://en.wikipedia.org/wiki/Graz_Airport,"Thalerhof Airport, Fliegerhorst Nittner, Nittner Air Base, Christophorus 12"
4431,LOWI,large_airport,Innsbruck Airport,47260201.0,11344.0,1907.0,EU,AT,AT-7,Innsbruck,yes,LOWI,INN,LOWI,,http://www.innsbruck-airport.com/,https://en.wikipedia.org/wiki/Innsbruck_Airport,Kranebitten Airport
4435,LOWK,large_airport,Klagenfurt Airport,46642502.0,143377.0,1472.0,EU,AT,AT-2,Klagenfurt am Wörthersee,yes,LOWK,KLU,LOWK,,http://www.klagenfurt-airport.com/,https://en.wikipedia.org/wiki/Klagenfurt_Airport,"Kärnten Airport, Christophorus 11"
4432,LOWL,large_airport,Linz-Hörsching Airport,48235362.0,14188128.0,980.0,EU,AT,AT-4,Linz,yes,LOWL,LNZ,LOWL,,http://www.flughafen-linz.at/,https://en.wikipedia.org/wiki/Linz_Airport,"Blue Danube Airport, Vogler Air Base, Fliegerhorst Vogler, Christophorus 10"
4433,LOWS,large_airport,Salzburg Airport,47793301.0,130043.0,1411.0,EU,AT,AT-5,Salzburg,yes,LOWS,SZG,LOWS,,http://www.salzburg-airport.com/,https://en.wikipedia.org/wiki/Salzburg_Airport,Christophorus 6
4434,LOWW,large_airport,Vienna International Airport,48110298.0,165697.0,600.0,EU,AT,AT-9,Vienna,yes,LOWW,VIE,LOWW,,http://www.viennaairport.com/en/,https://en.wikipedia.org/wiki/Vienna_International_Airport,
4439,LPAZ,medium_airport,Santa Maria Airport,3697140000000000.0,-2517060000000000.0,308.0,EU,PT,PT-20,Vila do Porto,yes,LPAZ,SMA,LPAZ,,,https://en.wikipedia.org/wiki/Santa_Maria_Airport,
4440,LPBG,medium_airport,Bragança Airport,418578.0,-670713.0,2241.0,EU,PT,PT-04,Bragança,yes,LPBG,BGC,LPBG,,,https://en.wikipedia.org/wiki/Bragan%C3%A7a_Airport,
29487,LPCR,small_airport,Corvo Airport,39671501.0,-311136.0,62.0,EU,PT,PT-20,Corvo,yes,LPCR,CVU,LPCR,,,https://en.wikipedia.org/wiki/Corvo_Airport,
4444,LPCS,medium_airport,Cascais Airport,38724998.0,-935523.0,325.0,EU,PT,PT-11,Cascais,yes,LPCS,CAT,LPCS,,http://aerodromo-cascais.pt/?lang=en,https://en.wikipedia.org/wiki/Cascais_Aerodrome,Tires
4447,LPFL,medium_airport,Flores Airport,3.94553e+16,-3.11314e+16,112.0,EU,PT,PT-20,Santa Cruz das Flores,yes,LPFL,FLW,LPFL,,,https://en.wikipedia.org/wiki/Flores_Airport,
4448,LPFR,large_airport,Faro - Gago Coutinho International Airport,37015909.0,-7970939.0,24.0,EU,PT,PT-08,Faro,yes,LPFR,FAO,LPFR,,http://faroairport.pt,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal),
4449,LPGR,medium_airport,Graciosa Airport,3.90922e+16,-2.80298e+16,86.0,EU,PT,PT-20,Santa Cruz da Graciosa,yes,LPGR,GRW,LPGR,,,https://en.wikipedia.org/wiki/Graciosa_Airport,
4450,LPHR,medium_airport,Horta Airport,3.85199e+16,-2.87159e+16,118.0,EU,PT,PT-20,Horta,yes,LPHR,HOR,LPHR,,,https://en.wikipedia.org/wiki/Horta_Airport,
4451,LPLA,medium_airport,Lajes Airport,38761799.0,-27090799.0,180.0,EU,PT,PT-20,Praia da Vitória,yes,LPLA,TER,LPLA,,http://aerogarelajes.azores.gov.pt,https://en.wikipedia.org/wiki/Lajes_Field,Terceira Island
4452,LPMA,large_airport,Madeira International Airport Cristiano Ronaldo,32697899.0,-167745.0,192.0,EU,PT,PT-30,Funchal,yes,LPMA,FNC,LPMA,,http://www.ana.pt/en-US/Aeroportos/Madeira/Funchal/Pages/default.aspx,https://en.wikipedia.org/wiki/Madeira_Airport,"Madeira, Funchal"
4456,LPPD,large_airport,Joăo Paulo II Airport,377412000000.0,-256979000000.0,259.0,EU,PT,PT-20,Ponta Delgada,yes,LPPD,PDL,LPPD,,http://www.ana.pt/en-US/Aeroportos/acores/PontaDelgada/Pages/Homepage-PontaDelgada.aspx,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,
4457,LPPI,medium_airport,Pico Airport,38554298.0,-28441299.0,109.0,EU,PT,PT-20,Pico Island,yes,LPPI,PIX,LPPI,,,https://en.wikipedia.org/wiki/Pico_Airport,
4458,LPPM,medium_airport,Portimăo Airport,371493.0,-858396.0,5.0,EU,PT,PT-08,Portimăo,yes,LPPM,PRM,LPPM,,,https://en.wikipedia.org/wiki/Portim%C3%A3o_Airport,
4459,LPPR,large_airport,Francisco de Sá Carneiro Airport,412481000000.0,-868139000000.0,228.0,EU,PT,PT-13,Porto,yes,LPPR,OPO,LPPR,,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,https://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,
4460,LPPS,medium_airport,Porto Santo Airport,330734000000.0,-163500000000.0,341.0,EU,PT,PT-30,Vila Baleira,yes,LPPS,PXO,LPPS,,http://www.anam.pt/Porto-Santo-411.aspx,https://en.wikipedia.org/wiki/Porto_Santo_Airport,
4461,LPPT,large_airport,Lisbon Humberto Delgado Airport,387813.0,-913592.0,374.0,EU,PT,PT-11,Lisbon,yes,LPPT,LIS,LPPT,,https://lisbonairport.pt,https://en.wikipedia.org/wiki/Lisbon_Airport,"Lisboa, Portela"
4462,LPSJ,medium_airport,Săo Jorge Airport,38665501.0,-281758.0,311.0,EU,PT,PT-20,Velas,yes,LPSJ,SJZ,LPSJ,,,https://en.wikipedia.org/wiki/S%C3%A3o_Jorge_Airport,
4465,LPVR,medium_airport,Vila Real Airport,412743.0,-772047.0,1805.0,EU,PT,PT-17,Vila Real,yes,LPVR,VRL,LPVR,,,https://en.wikipedia.org/wiki/Vila_Real_Airport,
4466,LPVZ,medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),40725498.0,-788899.0,2060.0,EU,PT,PT-18,Viseu,yes,LPVZ,VSE,LPVZ,,,https://en.wikipedia.org/wiki/Viseu_Airport,
4467,LQBK,large_airport,Banja Luka International Airport,44941399.0,17297501.0,400.0,EU,BA,BA-SRP,Mahovljani,yes,LQBK,BNX,LQBK,,http://www.banjaluka-airport.com/,https://en.wikipedia.org/wiki/Banja_Luka_International_Airport,Mahovljani Airport
4468,LQMO,large_airport,Mostar International Airport,43282489.0,17846101.0,156.0,EU,BA,BA-BIH,Mostar,yes,LQMO,OMO,LQMO,,http://www.mostar-airport.ba/,https://en.wikipedia.org/wiki/Mostar_International_Airport,
4469,LQSA,large_airport,Sarajevo International Airport,438246.0,18331499.0,1708.0,EU,BA,BA-BIH,Sarajevo,yes,LQSA,SJJ,LQSA,,http://www.sarajevo-airport.ba/,https://en.wikipedia.org/wiki/Sarajevo_International_Airport,
4470,LQTZ,large_airport,Tuzla International Airport,44459858.0,18723627.0,784.0,EU,BA,BA-BIH,Dubrave Gornje,yes,LQTZ,TZL,LQTZ,,http://www.tuzla-airport.ba/,https://en.wikipedia.org/wiki/Tuzla_International_Airport,
4471,LRAR,medium_airport,Arad International Airport,46176601.0,21261999.0,352.0,EU,RO,RO-AR,Arad,yes,LRAR,ARW,LRAR,,,https://en.wikipedia.org/wiki/Arad_International_Airport,
4472,LRBC,medium_airport,Bac?u George Enescu International  Airport,465219.0,26910299.0,607.0,EU,RO,RO-BC,Bac?u,yes,LRBC,BCM,LRBC,,http://www.bacauairport.ro/,https://en.wikipedia.org/wiki/Bac%C4%83u_International_Airport,"Bacau, RoAF 95th Air Base"
4473,LRBM,medium_airport,Maramure? International Airport,47658444.0,23464445.0,605.0,EU,RO,RO-MM,T?u?ii-M?gher?u?,yes,LRBM,BAY,LRBM,,https://aimm.eu/,https://en.wikipedia.org/wiki/Maramure?_Airport,Baia Mare
4474,LRBS,large_airport,Bucharest B?neasa Aurel Vlaicu International Airport,44503133.0,26102944.0,297.0,EU,RO,RO-B,Bucharest,yes,LRBS,BBU,LRBS,,http://www.baneasa-airport.ro/,https://en.wikipedia.org/wiki/Aurel_Vlaicu_International_Airport,"BUH, B?neasa, Aurel Vlaicu International, Bucharest City"
333670,LRBV,large_airport,Bra?ov-Ghimbav International Airport,4570558.0,25522871.0,1740.0,EU,RO,RO-BV,Bra?ov (Ghimbav),yes,LRBV,GHV,LRBV,,https://brasovairport.ro/,https://en.wikipedia.org/wiki/Bra?ov-Ghimbav_International_Airport,Aeroportul Interna?ional Bra?ov-Ghimbav
4475,LRCK,medium_airport,Mihail Kog?lniceanu International Airport,44362202.0,284883.0,353.0,EU,RO,RO-CT,Mihail Kog?lniceanu,yes,LRCK,CND,LRCK,,,https://en.wikipedia.org/wiki/Mihail_Kog%C4%83lniceanu_International_Airport,"Constan?a, Mihail Kogalniceanu, RoAF 57th Air Base"
4476,LRCL,medium_airport,Cluj Avram Iancu International Airport,46787425.0,23684292.0,1039.0,EU,RO,RO-CJ,Cluj-Napoca,yes,LRCL,CLJ,LRCL,,http://www.airportcluj.ro/,https://en.wikipedia.org/wiki/Cluj_International_Airport,Some?eni Airport
4479,LRCV,medium_airport,Craiova International Airport,443181.0,23888599.0,626.0,EU,RO,RO-DJ,Craiova,yes,LRCV,CRA,LRCV,,http://www.aeroportcraiova.ro/,https://en.wikipedia.org/wiki/Craiova_International_Airport,
4480,LRIA,medium_airport,Ia?i Airport,47180278.0,27620833.0,411.0,EU,RO,RO-IS,Ia?i,yes,LRIA,IAS,LRIA,,http://www.aeroport.ro/,https://en.wikipedia.org/wiki/Ia%C5%9Fi_International_Airport,"Iasi, Jassy"
4481,LROD,medium_airport,Oradea International Airport,4.70253e+16,2190250000000000.0,465.0,EU,RO,RO-BH,Oradea,yes,LROD,OMR,LROD,,,https://en.wikipedia.org/wiki/Oradea_International_Airport,
4482,LROP,large_airport,Bucharest Henri Coand? International Airport,44571792.0,26103285.0,314.0,EU,RO,RO-IF,Otopeni,yes,LROP,OTP,LROP,,http://www.bucharestairports.ro/en/,https://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base"
4483,LRSB,medium_airport,Sibiu International Airport,45785841.0,24086666.0,1496.0,EU,RO,RO-SB,Sibiu,yes,LRSB,SBZ,LRSB,,http://www.sibiuairport.ro/,https://en.wikipedia.org/wiki/Sibiu_International_Airport,
4484,LRSM,medium_airport,Satu Mare International Airport,477033.0,228857.0,405.0,EU,RO,RO-SM,Satu Mare,yes,LRSM,SUJ,LRSM,,,https://en.wikipedia.org/wiki/Satu_Mare_International_Airport,
4485,LRSV,medium_airport,Suceava Stefan cel Mare Airport,476875.0,2635410000000000.0,1375.0,EU,RO,RO-SV,Suceava,yes,LRSV,SCV,LRSV,,http://www.aeroportsuceava.ro/index_en.html,https://en.wikipedia.org/wiki/Suceava_Airport,
4487,LRTM,medium_airport,Târgu Mure? Transilvania International Airport,46467701.0,244125.0,963.0,EU,RO,RO-MS,Recea,yes,LRTM,TGM,LRTM,,https://www.aeroportultransilvania.ro/en/,https://en.wikipedia.org/wiki/T%C3%A2rgu_Mure%C5%9F_International_Airport,"Vidrasau, Vidras?u"
4488,LRTR,medium_airport,Timi?oara Traian Vuia Airport,45809898.0,213379.0,348.0,EU,RO,RO-TM,Timi?oara,yes,LRTR,TSR,LRTR,,http://www.aerotim.ro/,https://en.wikipedia.org/wiki/Traian_Vuia_International_Airport,"RoAF 93rd Air Base, Giarmata Airport, Temesvár, Temeschburg, Temeswar, Temeschwar, ?????????, ????????, Temišvar, Banat"
4490,LSGG,large_airport,Geneva Cointrin International Airport,46238098.0,610895.0,1411.0,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,LSGG,,http://www.gva.ch/,https://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,
4502,LSZA,medium_airport,Lugano Airport,46004299.0,891058.0,915.0,EU,CH,CH-TI,Agno,yes,LSZA,LUG,LSZA,,https://www.luganoairport.ch/en/,https://en.wikipedia.org/wiki/Lugano_Airport,
4503,LSZB,medium_airport,Bern Airport,46912736.0,7498819.0,1671.0,EU,CH,CH-BE,Bern,yes,LSZB,BRN,LSZB,,https://www.bernairport.ch/de/,https://en.wikipedia.org/wiki/Bern_Airport,"LSZB, Belp, Bern-Belp, Bern-Belp Regional Airfield, Regionalflugplatz Bern-Belp"
4505,LSZH,large_airport,Zürich Airport,47458056.0,8548056.0,1417.0,EU,CH,CH-ZH,Zurich,yes,LSZH,ZRH,LSZH,,http://www.zurich-airport.com/,https://en.wikipedia.org/wiki/Zurich_Airport,
4506,LSZR,medium_airport,Sankt Gallen Altenrhein Airport,47485001.0,956077.0,1306.0,EU,CH,CH-SG,St. Gallen,yes,LSZR,ACH,LSZR,,https://www.peoples.ch/lszr,https://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport,
4544,LTBU,medium_airport,Tekirda? Çorlu Airport,4113820000000000.0,2.79191e+16,574.0,EU,TR,TR-59,Çorlu,yes,LTBU,TEQ,LTBU,,,https://en.wikipedia.org/wiki/Tekirda%C4%9F_%C3%87orlu_Airport,
317457,LTFM,large_airport,?stanbul Airport,41261297.0,28741951.0,325.0,EU,TR,TR-34,"Arnavutköy, Istanbul",yes,LTFM,IST,LTFM,,http://www.igairport.com/en,https://en.wikipedia.org/wiki/Istanbul_Airport,
4571,LUKK,medium_airport,Chi?in?u International Airport,469277.0,28931.0,399.0,EU,MD,MD-CU,Chi?in?u,yes,LUKK,RMO,LUKK,,http://www.airport.md/,https://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport,KIV
4572,LWOH,medium_airport,Ohrid St. Paul the Apostle Airport,4118.0,207423.0,2313.0,EU,MK,MK-003,Ohrid,yes,LWOH,OHD,LWOH,,http://ohd.airports.com.mk/,https://en.wikipedia.org/wiki/Ohrid_Airport,
4573,LWSK,large_airport,Skopje International Airport,41958087.0,21622581.0,781.0,EU,MK,MK-008,Ilinden,yes,LWSK,SKP,LWSK,,http://skp.airports.com.mk/,https://en.wikipedia.org/wiki/Skopje_Airport,Petrovec
4574,LXGB,large_airport,Gibraltar Airport,36151679.0,-534978.0,12.0,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB,LXGB,,https://www.gibraltarairport.gi/,https://en.wikipedia.org/wiki/Gibraltar_Airport,
4610,LYBE,large_airport,Belgrade Nikola Tesla Airport,44818401.0,20309099.0,335.0,EU,RS,RS-00,Belgrade,yes,LYBE,BEG,LYBE,,http://www.beg.aero/,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Sur?in Airport"
31872,LYKV,medium_airport,Morava Airport,43817519.0,20586662.0,686.0,EU,RS,RS-18,Kraljevo,yes,LYKV,KVO,LYKV,,,https://en.wikipedia.org/wiki/Morava_Airport,La?evci Airport
4612,LYNI,medium_airport,Niš Constantine the Great Airport,43337009.0,2185451.0,648.0,EU,RS,RS-20,Niš,yes,LYNI,INI,LYNI,,,https://en.wikipedia.org/wiki/Ni%C5%A1_Constantine_the_Great_Airport,Aerodrom Konstantin Veliki Niš
4613,LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42359402.0,192519.0,141.0,EU,ME,ME-16,Podgorica,yes,LYPG,TGD,LYPG,,https://montenegroairports.com/en/podgorica-airport/,https://en.wikipedia.org/wiki/Podgorica_Airport,"Podgorica Airbase, Golubovci Airbase, ???????? ?????????, Aerodrom Podgorica"
4615,LYTV,medium_airport,Tivat Airport,4.24047e+16,1872330000000000.0,20.0,EU,ME,ME-19,Tivat,yes,LYTV,TIV,LYTV,,http://www.montenegroairports.com/?menu=3,https://en.wikipedia.org/wiki/Tivat_Airport,"???????? ?????, Aerodrom Tivat, Zra?na luka Tivat"
4617,LZIB,large_airport,M. R. Štefánik Airport,481702.0,172127.0,436.0,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS,LZIB,,,https://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,
4618,LZKZ,medium_airport,Košice International Airport,48663101.0,212411.0,755.0,EU,SK,SK-KI,Košice,yes,LZKZ,KSC,LZKZ,,,https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport,
4621,LZSL,medium_airport,Slia? Airport,4863780000000000.0,1913410000000000.0,1043.0,EU,SK,SK-BC,Slia?,yes,LZSL,SLD,LZSL,,http://www.airportsliac.sk/home-engle.html,https://en.wikipedia.org/wiki/Slia%C4%8D_Airport,
4623,LZTT,medium_airport,Poprad-Tatry Airport,49073601.0,202411.0,2356.0,EU,SK,SK-PV,Poprad,yes,LZTT,TAT,LZTT,,https://www.popradtatry.aero/,https://en.wikipedia.org/wiki/Poprad-Tatry_Airport,
45191,RU-10077,medium_airport,Yeysk Airport,4668.0,3821.0,60.0,EU,RU,RU-KDA,Yeysk,yes,,EIK,,URKE,,https://en.wikipedia.org/wiki/Yeysk_Airport,"Eysk Airport, ???????? ????, ????, ????, RU-10077"
314969,UEBS,small_airport,Sakkyryr Airport,67792.0,130394.0,1686.0,EU,RU,RU-SA,Batagay-Alyta,yes,UEBS,SUK,UEBS,,,https://en.wikipedia.org/wiki/Sakkyryr_Airport,"????, ????????, ???????-?????"
44859,UEBT,small_airport,Ust-Kuyga Airport,70011002.0,135645004.0,327.0,EU,RU,RU-SA,Ust-Kuyga,yes,UEBT,UKG,UEBT,,,https://en.wikipedia.org/wiki/Ust-Kuyga_Airport,"????, ???????? ????-?????"
44668,UEMU,small_airport,Ust-Maya Airport,60357000000000.0,13443500000000.0,561.0,EU,RU,RU-SA,Ust-Maya,yes,UEMU,UMS,UEMU,,,https://en.wikipedia.org/wiki/Ust-Maya_Airport,"????, ???????? ????-???"
44870,UERS,medium_airport,Saskylakh Airport,71927902.0,114080002.0,,EU,RU,RU-SA,Saskylakh,yes,UERS,SYS,UERS,,,https://en.wikipedia.org/wiki/Saskylakh_Airport,"????, ???????? ????????"
6467,UKBB,large_airport,Boryspil International Airport,50345001.0,30894699.0,427.0,EU,UA,UA-32,Boryspil,yes,UKBB,KBP,UKBB,,https://kbp.aero/en/,https://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, ??????????? ???????? ""?????????"", Kyiv"
6469,UKCM,medium_airport,Mariupol International Airport,4707610000000000.0,3744960000000000.0,251.0,EU,UA,UA-14,Mariupol,yes,UKCM,MPW,UKCM,,http://www.maraero.com/,https://en.wikipedia.org/wiki/Mariupol_International_Airport,"??????????? ???????? ""?????????"""
6471,UKDD,medium_airport,Dnipro International Airport,48357201.0,35100601.0,481.0,EU,UA,UA-12,Dnipro,yes,UKDD,DNK,UKDD,,,https://en.wikipedia.org/wiki/Dnipro_International_Airport,"Dnipropetrovsk, ??????????? ???????? «??????»"
6472,UKDE,medium_airport,Zaporizhzhia International Airport,4.7867e+16,3531570000000000.0,373.0,EU,UA,UA-23,Zaporizhia,yes,UKDE,OZH,UKDE,,,https://en.wikipedia.org/wiki/Zaporizhia_International_Airport,"Zaporozhye Airport, ??????????? ???????? ?????????, ???????? ?????????"
6473,UKDR,medium_airport,Kryvyi Rih International Airport,4804330000000000.0,3.321e+16,408.0,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,UKDR,,,https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport,"Lozuvatka International Airport, ??????????? ???????? ""?????? ???"""
6474,UKFF,large_airport,Simferopol International Airport,450522.0,33975101.0,639.0,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,UKFF,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,
6476,UKHH,medium_airport,Kharkiv International Airport,49926943.0,36290814.0,508.0,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,UKHH,,http://www.airport.kharkov.ua/,https://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, ??????????? ???????? ""??????"""
6478,UKKK,medium_airport,Ihor Sikorsky Kyiv International Airport (Zhuliany),5040194.0,3045194.0,587.0,EU,UA,UA-30,Kyiv,yes,UKKK,IEV,UKKK,,https://iev.aero/,https://en.wikipedia.org/wiki/Kyiv_International_Airport_(Zhuliany),"??????????? ???????? ""????"", Kiev"
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,4888420000000000.0,2.46861e+16,919.0,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,UKLI,,http://www.aeroportifua.ifrastudio.com/index.php?area=2,https://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,??????????? ???????? ?????-??????????
