route_origin,route_destination,search_date,departure_time,arrival_time,legs
Frankfurt,Paris,22.01.2026,15:07,20:05,"[[""Frankfurt(Main)Hbf"", [null, ""15:07""]], [""Frankfurt(M) Flughafen Fernbf"", [""15:19"", ""15:22""]], [""Siegburg/Bonn"", [""16:00"", ""16:01""]], [""Köln Messe/Deutz Gl.11-12"", [null, ""16:14""]], [""Köln Messe/Deutz"", [null, ""16:26""]], [""Köln Hbf"", [null, ""16:29""]], [""Köln Hbf"", [null, ""16:43""]], [""Aachen Hbf"", [""17:17"", ""17:23""]], [""Liège-Guillemins"", [""17:46"", ""17:51""]], [""Bruxelles Midi"", [""18:35"", ""18:42""]], [""Paris Nord"", [""20:05"", null]]]"
Frankfurt,Paris,22.01.2026,16:55,20:42,"[[""Frankfurt(Main)Hbf"", [null, ""16:55""]], [""Mannheim Hbf"", [""17:36"", ""17:39""]], [""Karlsruhe Hbf"", [""18:04"", ""18:05""]], [""Strasbourg"", [""18:48"", ""18:57""]], [""Paris Est"", [""20:42"", null]]]"
Frankfurt,Paris,22.01.2026,17:03,22:05,"[[""Frankfurt(Main)Hbf"", [null, ""17:03""]], [""Frankfurt(M) Flughafen Fernbf"", [""17:14"", ""17:17""]], [""Limburg Süd"", [""17:35"", ""17:41""]], [""Montabaur"", [""17:50"", ""17:51""]], [""Köln Hbf"", [null, ""18:25""]], [""Köln Hbf"", [null, ""18:44""]], [""Aachen Hbf"", [""19:18"", ""19:23""]], [""Liège-Guillemins"", [""19:46"", ""19:51""]], [""Bruxelles Midi"", [""20:35"", ""20:43""]], [""Paris Nord"", [""22:05"", null]]]"
Frankfurt,Paris,22.01.2026,17:08,22:05,"[[""Frankfurt(Main)Hbf"", [null, ""17:08""]], [""Frankfurt(M) Flughafen Fernbf"", [""17:19"", ""17:22""]], [""Siegburg/Bonn"", [""18:00"", ""18:01""]], [""Köln Messe/Deutz Gl.11-12"", [null, ""18:14""]], [""Köln Messe/Deutz"", [null, ""18:26""]], [""Köln Hbf"", [null, ""18:29""]], [""Köln Hbf"", [null, ""18:44""]], [""Aachen Hbf"", [""19:18"", ""19:23""]], [""Liège-Guillemins"", [""19:46"", ""19:51""]], [""Bruxelles Midi"", [""20:35"", ""20:43""]], [""Paris Nord"", [""22:05"", null]]]"
Frankfurt,Paris,22.01.2026,18:20,22:13,"[[""Frankfurt(Main)Hbf"", [null, ""18:20""]], [""Mannheim Hbf"", [""18:57"", ""19:00""]], [""Karlsruhe Hbf"", [null, ""19:23""]], [""Karlsruhe Hbf"", [null, ""19:32""]], [""Strasbourg"", [""20:18"", ""20:25""]], [""Paris Est"", [""22:13"", null]]]"
Frankfurt,Paris,22.01.2026,18:53,22:52,"[[""Frankfurt(Main)Hbf"", [null, ""18:53""]], [""Mannheim Hbf"", [""19:38"", ""19:40""]], [""Kaiserslautern Hbf"", [""20:21"", ""20:22""]], [""Saarbrücken Hbf"", [""20:59"", ""21:00""]], [""Forbach(F)"", [""21:09"", ""21:12""]], [""Paris Est"", [""22:52"", null]]]"
Frankfurt,Paris,22.01.2026,20:14,08:05,"[[""Bruxelles Midi"", [null, ""06:31""]], [""Paris Nord"", [""08:05"", null]], [""Frankfurt(Main)Hbf"", [null, ""20:14""]], [""Frankfurt(M) Flughafen Fernbf"", [""20:26"", ""20:29""]], [""Limburg Süd"", [""20:48"", ""20:49""]], [""Montabaur"", [""20:59"", ""21:00""]], [""Siegburg/Bonn"", [""21:20"", ""21:21""]], [""Köln Hbf"", [""21:39"", ""21:42""]], [""Aachen Hbf"", [""22:16"", ""22:20""]], [""Liège-Guillemins"", [""22:43"", ""22:46""]], [""Bruxelles-Nord"", [""23:26"", ""23:28""]], [""Bruxelles Midi"", [null, ""23:35""]]]"
Frankfurt,Paris,22.01.2026,20:20,08:42,"[[""Bartenheim Pharmacie"", [""00:02"", ""00:02""]], [""Sierentz Rest. Soleil"", [""00:06"", ""00:06""]], [""Habsheim(Mulh)"", [""00:18"", ""00:18""]], [""Rixheim Arret Barriere"", [""00:21"", ""00:21""]], [""Mulhouse Ville"", [null, ""00:33""]], [""Mulhouse Ville"", [null, ""05:46""]], [""Belfort-Montbéliard TGV"", [""06:08"", ""06:11""]], [""Besançon Franche-Comté TGV"", [""06:31"", ""06:34""]], [""Dijon Ville"", [""07:02"", ""07:06""]], [""Paris Gare de Lyon"", [""08:42"", null]], [""Frankfurt(Main)Hbf"", [null, ""20:20""]], [""Mannheim Hbf"", [""20:57"", ""21:00""]], [""Karlsruhe Hbf"", [""21:23"", ""21:26""]], [""Offenburg"", [""21:58"", ""22:00""]], [""Freiburg(Breisgau) Hbf"", [""22:31"", ""22:34""]], [""Basel Bad Bf"", [""23:01"", ""23:03""]], [""Basel SBB"", [null, ""23:10""]], [""Basel SBB"", [null, ""23:38""]], [""St-Louis (Haut-Rhin)"", [""23:51"", ""23:51""]]]"
Frankfurt,Paris,22.01.2026,20:50,08:46,"[[""Strasbourg"", [null, ""05:41""]], [""Saverne"", [""06:03"", ""06:06""]], [""Sarrebourg"", [""06:21"", ""06:24""]], [""Lunéville"", [""06:46"", ""06:49""]], [""Nancy"", [""07:09"", ""07:16""]], [""Paris Est"", [""08:46"", null]], [""Frankfurt(Main)Hbf"", [null, ""20:50""]], [""Mannheim Hbf"", [""21:29"", ""21:37""]], [""Karlsruhe Hbf"", [""21:59"", ""22:01""]], [""Baden-Baden"", [""22:17"", ""22:19""]], [""Offenburg"", [null, ""22:32""]], [""Offenburg"", [null, ""23:28""]], [""Appenweier"", [""23:33"", ""23:34""]], [""Legelshurst"", [""23:38"", ""23:38""]], [""Kork"", [""23:41"", ""23:42""]], [""Kehl"", [""23:46"", ""23:47""]], [""Krimmeri-Meinau"", [""23:51"", ""23:52""]], [""Strasbourg"", [null, ""23:57""]]]"
Frankfurt,Paris,22.01.2026,21:02,08:19,"[[""Saarbrücken Hbf"", [null, ""04:46""]], [""Forbach(F)"", [null, ""04:56""]], [""Forbach(F)"", [null, ""05:03""]], [""Bening"", [""05:09"", ""05:10""]], [""Hombourg-Haut"", [""05:13"", ""05:14""]], [""St Avold"", [""05:18"", ""05:19""]], [""Faulquemont"", [""05:25"", ""05:26""]], [""Rémilly"", [""05:35"", ""05:36""]], [""Metz Ville"", [null, ""05:50""]], [""Metz Ville"", [null, ""06:50""]], [""Meuse TGV"", [""07:17"", ""07:20""]], [""Paris Est"", [""08:19"", null]], [""Frankfurt(Main)Hbf"", [null, ""21:02""]], [""Darmstadt Hbf"", [""21:18"", ""21:20""]], [""Bensheim"", [""21:30"", ""21:32""]], [""Mannheim Hbf"", [""21:55"", ""21:57""]], [""Neustadt(Weinstr)Hbf"", [""22:17"", ""22:19""]], [""Kaiserslautern Hbf"", [""22:43"", ""22:45""]], [""Homburg(Saar)Hbf"", [""23:04"", ""23:06""]], [""Saarbrücken Hbf"", [null, ""23:29""]]]"
Frankfurt,Paris,22.01.2026,21:50,08:19,"[[""St Ingbert"", [""00:06"", ""00:07""]], [""Saarbrücken Hbf"", [null, ""00:19""]], [""Saarbrücken Hbf"", [null, ""04:46""]], [""Forbach(F)"", [null, ""04:56""]], [""Forbach(F)"", [null, ""05:03""]], [""Bening"", [""05:09"", ""05:10""]], [""Hombourg-Haut"", [""05:13"", ""05:14""]], [""St Avold"", [""05:18"", ""05:19""]], [""Faulquemont"", [""05:25"", ""05:26""]], [""Rémilly"", [""05:35"", ""05:36""]], [""Metz Ville"", [null, ""05:50""]], [""Metz Ville"", [null, ""06:50""]], [""Meuse TGV"", [""07:17"", ""07:20""]], [""Paris Est"", [""08:19"", null]], [""Frankfurt(Main)Hbf"", [null, ""21:50""]], [""Mannheim Hbf"", [null, ""22:30""]], [""Mannheim Hbf"", [null, ""22:39""]], [""Ludwigshafen(Rhein) Mitte"", [""22:41"", ""22:42""]], [""Neustadt(Weinstr)Hbf"", [""23:00"", ""23:02""]], [""Lambrecht(Pfalz)"", [""23:07"", ""23:08""]], [""Hochspeyer"", [""23:19"", ""23:20""]], [""Kaiserslautern Hbf"", [""23:27"", ""23:29""]], [""Einsiedlerhof"", [""23:34"", ""23:35""]], [""Kindsbach"", [""23:37"", ""23:38""]], [""Landstuhl"", [""23:40"", ""23:41""]], [""Hauptstuhl"", [""23:45"", ""23:45""]], [""Bruchmühlbach-Miesau"", [""23:48"", ""23:48""]], [""Homburg(Saar)Hbf"", [""23:55"", ""23:56""]]]"
Frankfurt,Paris,22.01.2026,22:20,08:50,"[[""Freiburg(Breisgau) Hbf"", [""00:31"", ""00:34""]], [""Basel Bad Bf"", [""01:01"", ""01:03""]], [""Basel SBB"", [null, ""01:10""]], [""Basel SBB"", [null, ""05:21""]], [""St-Louis (Haut-Rhin)"", [""05:29"", ""05:30""]], [""Mulhouse Ville"", [""05:43"", ""05:45""]], [""Colmar"", [""06:04"", ""06:06""]], [""Sélestat"", [""06:17"", ""06:19""]], [""Strasbourg"", [null, ""06:39""]], [""Strasbourg"", [null, ""06:59""]], [""Lorraine TGV"", [""07:34"", ""07:37""]], [""Paris Est"", [""08:50"", null]], [""Frankfurt(Main)Hbf"", [null, ""22:20""]], [""Mannheim Hbf"", [""22:57"", ""23:00""]], [""Karlsruhe Hbf"", [""23:23"", ""23:26""]], [""Offenburg"", [""23:58"", ""00:00""]]]"
Geneve,Paris,22.01.2026,05:14,09:32,"[[""Genève"", [null, ""05:14""]], [""Bellegarde(Ain)"", [""05:44"", ""05:55""]], [""Seyssel-Corbonod"", [""06:08"", ""06:09""]], [""Culoz"", [""06:19"", ""06:20""]], [""Virieu-le-Grand-Belley"", [""06:27"", ""06:29""]], [""Tenay-Hauteville"", [""06:42"", ""06:44""]], [""Amberieu"", [""06:55"", ""06:57""]], [""Lyon Part Dieu"", [null, ""07:22""]], [""Lyon Part Dieu"", [null, ""07:34""]], [""Paris Gare de Lyon"", [""09:32"", null]]]"
Geneve,Paris,22.01.2026,06:28,09:43,"[[""Genève"", [null, ""06:28""]], [""Bellegarde(Ain)"", [""06:58"", ""07:02""]], [""Bourg-en-Bresse"", [""07:48"", ""07:51""]], [""Paris Gare de Lyon"", [""09:43"", null]]]"
Geneve,Paris,22.01.2026,06:35,11:08,"[[""Genève"", [null, ""06:35""]], [""Renens VD"", [""07:07"", ""07:08""]], [""Lausanne"", [null, ""07:14""]], [""Lausanne"", [null, ""07:19""]], [""Vallorbe"", [""07:56"", ""08:00""]], [""Frasne"", [""08:14"", ""08:17""]], [""Mouchard"", [""08:44"", ""08:46""]], [""Dole Ville"", [""09:02"", ""09:05""]], [""Dijon Ville"", [""09:28"", ""09:32""]], [""Paris Gare de Lyon"", [""11:08"", null]]]"
Geneve,Paris,22.01.2026,08:29,11:42,"[[""Genève"", [null, ""08:29""]], [""Bellegarde(Ain)"", [""08:57"", ""09:00""]], [""Nurieux"", [""09:22"", ""09:25""]], [""Bourg-en-Bresse"", [""09:49"", ""09:52""]], [""Paris Gare de Lyon"", [""11:42"", null]]]"
Geneve,Paris,22.01.2026,09:29,13:33,"[[""Genève"", [null, ""09:29""]], [""Bellegarde(Ain)"", [""09:57"", ""10:00""]], [""Seyssel-Corbonod"", [""10:12"", ""10:13""]], [""Culoz"", [""10:23"", ""10:24""]], [""Tenay-Hauteville"", [""10:43"", ""10:44""]], [""Lyon Part Dieu"", [null, ""11:22""]], [""Lyon Part Dieu"", [null, ""11:34""]], [""Paris Gare de Lyon"", [""13:33"", null]]]"
Geneve,Paris,22.01.2026,10:29,13:50,"[[""Genève"", [null, ""10:29""]], [""Bellegarde(Ain)"", [""10:58"", ""11:02""]], [""Bourg-en-Bresse"", [""11:48"", ""11:51""]], [""Paris Gare de Lyon"", [""13:50"", null]]]"
Geneve,Paris,22.01.2026,12:29,15:42,"[[""Genève"", [null, ""12:29""]], [""Bellegarde(Ain)"", [""12:59"", ""13:02""]], [""Bourg-en-Bresse"", [""13:49"", ""13:52""]], [""Paris Gare de Lyon"", [""15:42"", null]]]"
Geneve,Paris,22.01.2026,13:29,17:34,"[[""Genève"", [null, ""13:29""]], [""Bellegarde(Ain)"", [""13:57"", ""14:00""]], [""Seyssel-Corbonod"", [""14:13"", ""14:14""]], [""Culoz"", [""14:23"", ""14:24""]], [""Amberieu"", [""14:55"", ""14:57""]], [""Lyon Part Dieu"", [null, ""15:22""]], [""Lyon Part Dieu"", [null, ""15:38""]], [""Paris Gare de Lyon"", [""17:34"", null]]]"
Geneve,Paris,22.01.2026,14:29,17:42,"[[""Genève"", [null, ""14:29""]], [""Bellegarde(Ain)"", [""14:58"", ""15:02""]], [""Bourg-en-Bresse"", [""15:49"", ""15:52""]], [""Paris Gare de Lyon"", [""17:42"", null]]]"
Geneve,Paris,22.01.2026,14:57,19:15,"[[""Genève"", [null, ""14:57""]], [""Bellegarde(Ain)"", [""15:26"", ""15:28""]], [""Aix-les-Bains-le-Revard"", [""16:04"", ""16:06""]], [""Chambéry-Challes-les-Eaux"", [null, ""16:17""]], [""Chambéry-Challes-les-Eaux"", [null, ""16:23""]], [""Mâcon-Loché TGV"", [""17:40"", ""17:43""]], [""Paris Gare de Lyon"", [""19:15"", null]]]"
Geneve,Paris,22.01.2026,15:29,19:34,"[[""Genève"", [null, ""15:29""]], [""Bellegarde(Ain)"", [""15:57"", ""16:00""]], [""Seyssel-Corbonod"", [""16:13"", ""16:14""]], [""Culoz"", [""16:23"", ""16:24""]], [""Tenay-Hauteville"", [""16:43"", ""16:44""]], [""Amberieu"", [""16:56"", ""16:58""]], [""Lyon Part Dieu"", [null, ""17:22""]], [""Lyon Part Dieu"", [null, ""17:38""]], [""Paris Gare de Lyon"", [""19:34"", null]]]"
Geneve,Paris,22.01.2026,16:28,19:43,"[[""Genève"", [null, ""16:28""]], [""Bellegarde(Ain)"", [""16:58"", ""17:02""]], [""Bourg-en-Bresse"", [""17:49"", ""17:52""]], [""Paris Gare de Lyon"", [""19:43"", null]]]"
Geneve,Paris,22.01.2026,16:34,21:02,"[[""Genève"", [null, ""16:34""]], [""Bellegarde(Ain)"", [""17:06"", ""17:12""]], [""Seyssel-Corbonod"", [""17:26"", ""17:27""]], [""Culoz"", [null, ""17:39""]], [""Culoz"", [null, ""17:56""]], [""Amberieu"", [""18:27"", ""18:28""]], [""Lyon Part Dieu"", [null, ""18:52""]], [""Lyon Part Dieu"", [null, ""19:04""]], [""Paris Gare de Lyon"", [""21:02"", null]]]"
Geneve,Paris,22.01.2026,16:34,21:14,"[[""Genève"", [null, ""16:34""]], [""Bellegarde(Ain)"", [""17:06"", ""17:12""]], [""Seyssel-Corbonod"", [""17:26"", ""17:27""]], [""Culoz"", [""17:39"", ""17:46""]], [""Aix-les-Bains-le-Revard"", [""18:04"", ""18:06""]], [""Chambéry-Challes-les-Eaux"", [null, ""18:17""]], [""Chambéry-Challes-les-Eaux"", [null, ""18:23""]], [""Mâcon-Loché TGV"", [""19:39"", ""19:42""]], [""Paris Gare de Lyon"", [""21:14"", null]]]"
Geneve,Paris,22.01.2026,17:21,21:32,"[[""Genève"", [null, ""17:21""]], [""Bellegarde(Ain)"", [""17:54"", ""18:00""]], [""Seyssel-Corbonod"", [""18:13"", ""18:14""]], [""Culoz"", [""18:23"", ""18:24""]], [""Amberieu"", [""18:55"", ""18:57""]], [""Lyon Part Dieu"", [null, ""19:22""]], [""Lyon Part Dieu"", [null, ""19:38""]], [""Paris Gare de Lyon"", [""21:32"", null]]]"
Geneve,Paris,22.01.2026,18:29,21:42,"[[""Genève"", [null, ""18:29""]], [""Bellegarde(Ain)"", [""18:58"", ""19:02""]], [""Bourg-en-Bresse"", [""19:48"", ""19:51""]], [""Paris Gare de Lyon"", [""21:42"", null]]]"
Geneve,Paris,22.01.2026,18:34,23:14,"[[""Genève"", [null, ""18:34""]], [""Bellegarde(Ain)"", [""19:07"", ""19:11""]], [""Seyssel-Corbonod"", [""19:24"", ""19:26""]], [""Culoz"", [""19:37"", ""19:44""]], [""Aix-les-Bains-le-Revard"", [""20:01"", ""20:03""]], [""Chambéry-Challes-les-Eaux"", [null, ""20:13""]], [""Chambéry-Challes-les-Eaux"", [null, ""20:22""]], [""Mâcon-Loché TGV"", [""21:38"", ""21:41""]], [""Paris Gare de Lyon"", [""23:14"", null]]]"
Geneve,Paris,22.01.2026,20:29,23:42,"[[""Genève"", [null, ""20:29""]], [""Bellegarde(Ain)"", [""20:58"", ""21:02""]], [""Bourg-en-Bresse"", [""21:47"", ""21:50""]], [""Paris Gare de Lyon"", [""23:42"", null]]]"
Geneve,Paris,22.01.2026,20:35,08:50,"[[""Olten"", [""00:03"", ""00:08""]], [""Liestal"", [""00:28"", ""00:29""]], [""Basel SBB"", [null, ""00:40""]], [""Basel SBB"", [null, ""05:21""]], [""St-Louis (Haut-Rhin)"", [""05:29"", ""05:30""]], [""Mulhouse Ville"", [""05:43"", ""05:45""]], [""Colmar"", [""06:04"", ""06:06""]], [""Sélestat"", [""06:17"", ""06:19""]], [""Strasbourg"", [null, ""06:39""]], [""Strasbourg"", [null, ""06:59""]], [""Lorraine TGV"", [""07:34"", ""07:37""]], [""Paris Est"", [""08:50"", null]], [""Genève"", [null, ""20:35""]], [""Renens VD"", [""21:07"", ""21:08""]], [""Lausanne"", [""21:14"", ""21:17""]], [""Fribourg/Freiburg"", [""22:02"", ""22:03""]], [""Bern"", [null, ""22:26""]], [""Bern"", [null, ""23:36""]]]"
Geneve,Paris,22.01.2026,21:37,08:50,"[[""Solothurn"", [""00:03"", ""00:05""]], [""Oensingen"", [""00:16"", ""00:18""]], [""Olten"", [null, ""00:30""]], [""Olten"", [null, ""00:36""]], [""Liestal"", [""00:56"", ""00:57""]], [""Basel SBB"", [null, ""01:07""]], [""Basel SBB"", [null, ""05:21""]], [""St-Louis (Haut-Rhin)"", [""05:29"", ""05:30""]], [""Mulhouse Ville"", [""05:43"", ""05:45""]], [""Colmar"", [""06:04"", ""06:06""]], [""Sélestat"", [""06:17"", ""06:19""]], [""Strasbourg"", [null, ""06:39""]], [""Strasbourg"", [null, ""06:59""]], [""Lorraine TGV"", [""07:34"", ""07:37""]], [""Paris Est"", [""08:50"", null]], [""Genève"", [null, ""21:37""]], [""Coppet"", [""21:46"", ""21:47""]], [""Nyon"", [""21:53"", ""21:54""]], [""Gland"", [""21:58"", ""21:58""]], [""Rolle"", [""22:03"", ""22:04""]], [""Allaman"", [""22:08"", ""22:10""]], [""Morges"", [""22:15"", ""22:16""]], [""Renens VD"", [null, ""22:23""]], [""Renens VD"", [null, ""22:41""]], [""Yverdon-les-Bains"", [""23:00"", ""23:01""]], [""Neuchâtel"", [""23:21"", ""23:22""]], [""Biel/Bienne"", [""23:42"", ""23:46""]], [""Grenchen Süd"", [""23:54"", ""23:56""]]]"
Geneve,Paris,22.01.2026,22:01,09:14,"[[""Annecy"", [null, ""05:29""]], [""Aix-les-Bains-le-Revard"", [""05:54"", ""05:57""]], [""Chambéry-Challes-les-Eaux"", [""06:08"", ""06:22""]], [""Mâcon-Loché TGV"", [""07:35"", ""07:38""]], [""Paris Gare de Lyon"", [""09:14"", null]], [""Genève"", [null, ""22:01""]], [""Lancy-Pont-Rouge"", [null, ""22:06""]], [""Lancy-Pont-Rouge, gare/Etoile"", [null, ""22:15""]], [""Lancy-Bachet, gare"", [""22:19"", ""22:19""]], [""Plan-les-Ouates, Galaise"", [""22:25"", ""22:25""]], [""Fillière, P+R"", [""22:50"", ""22:50""]], [""Annecy, Pringy Gare"", [""23:00"", ""23:00""]], [""Annecy, Colombiere"", [""23:03"", ""23:03""]], [""Annecy, Eglise des Fins"", [""23:06"", ""23:06""]], [""Annecy, Galbert"", [""23:07"", ""23:07""]], [""Annecy, Gare routière"", [null, ""23:12""]]]"
Rotterdam,Bruxelles,22.01.2026,06:57,08:06,"[[""Rotterdam Centraal"", [null, ""06:57""]], [""Antwerpen Centraal"", [""07:30"", ""07:33""]], [""Bruxelles Midi"", [""08:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,07:58,09:06,"[[""Rotterdam Centraal"", [null, ""07:58""]], [""Antwerpen Centraal"", [""08:30"", ""08:33""]], [""Bruxelles Midi"", [""09:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,08:58,10:06,"[[""Rotterdam Centraal"", [null, ""08:58""]], [""Antwerpen Centraal"", [""09:30"", ""09:33""]], [""Bruxelles Midi"", [""10:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,09:58,11:06,"[[""Rotterdam Centraal"", [null, ""09:58""]], [""Antwerpen Centraal"", [""10:30"", ""10:33""]], [""Bruxelles Midi"", [""11:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,10:42,12:11,"[[""Rotterdam Centraal"", [null, ""10:42""]], [""Antwerpen Centraal"", [""11:26"", ""11:37""]], [""Bruxelles Midi"", [""12:11"", null]]]"
Rotterdam,Bruxelles,22.01.2026,11:58,13:06,"[[""Rotterdam Centraal"", [null, ""11:58""]], [""Antwerpen Centraal"", [""12:30"", ""12:33""]], [""Bruxelles Midi"", [""13:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,12:42,14:11,"[[""Rotterdam Centraal"", [null, ""12:42""]], [""Antwerpen Centraal"", [""13:26"", ""13:37""]], [""Bruxelles Midi"", [""14:11"", null]]]"
Rotterdam,Bruxelles,22.01.2026,13:58,15:06,"[[""Rotterdam Centraal"", [null, ""13:58""]], [""Antwerpen Centraal"", [""14:30"", ""14:33""]], [""Bruxelles Midi"", [""15:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,14:42,16:11,"[[""Rotterdam Centraal"", [null, ""14:42""]], [""Antwerpen Centraal"", [""15:26"", ""15:37""]], [""Bruxelles Midi"", [""16:11"", null]]]"
Rotterdam,Bruxelles,22.01.2026,15:58,17:06,"[[""Rotterdam Centraal"", [null, ""15:58""]], [""Antwerpen Centraal"", [""16:30"", ""16:33""]], [""Bruxelles Midi"", [""17:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,16:58,18:06,"[[""Rotterdam Centraal"", [null, ""16:58""]], [""Antwerpen Centraal"", [""17:30"", ""17:33""]], [""Bruxelles Midi"", [""18:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,17:58,19:06,"[[""Rotterdam Centraal"", [null, ""17:58""]], [""Antwerpen Centraal"", [""18:30"", ""18:33""]], [""Bruxelles Midi"", [""19:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,18:58,20:06,"[[""Rotterdam Centraal"", [null, ""18:58""]], [""Antwerpen Centraal"", [""19:30"", ""19:33""]], [""Bruxelles Midi"", [""20:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,19:58,21:06,"[[""Rotterdam Centraal"", [null, ""19:58""]], [""Antwerpen Centraal"", [""20:30"", ""20:33""]], [""Bruxelles Midi"", [""21:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,20:42,22:11,"[[""Rotterdam Centraal"", [null, ""20:42""]], [""Antwerpen Centraal"", [""21:26"", ""21:37""]], [""Bruxelles Midi"", [""22:11"", null]]]"
Rotterdam,Bruxelles,22.01.2026,21:58,23:06,"[[""Rotterdam Centraal"", [null, ""21:58""]], [""Antwerpen Centraal"", [""22:30"", ""22:33""]], [""Bruxelles Midi"", [""23:06"", null]]]"
Rotterdam,Bruxelles,22.01.2026,22:09,00:15,"[[""Bruxelles Midi"", [""00:15"", null]], [""Rotterdam Centraal"", [null, ""22:09""]], [""Breda"", [""22:34"", ""22:42""]], [""Noorderkempen"", [""23:00"", ""23:01""]], [""Antwerpen Centraal"", [null, ""23:16""]], [""Antwerpen Centraal"", [null, ""23:25""]], [""Antwerpen-Berchem"", [""23:29"", ""23:30""]], [""Mechelen"", [""23:44"", ""23:47""]]]"
Rotterdam,Bruxelles,22.01.2026,22:09,00:18,"[[""Bruxelles Midi"", [""00:18"", null]], [""Rotterdam Centraal"", [null, ""22:09""]], [""Breda"", [""22:34"", ""22:42""]], [""Noorderkempen"", [""23:00"", ""23:01""]], [""Antwerpen Centraal"", [""23:16"", ""23:19""]], [""Antwerpen-Berchem"", [""23:23"", ""23:25""]], [""Mechelen"", [""23:37"", ""23:39""]], [""Brussels Airport - Zaventem"", [""23:49"", ""23:56""]]]"
Rotterdam,Bruxelles,22.01.2026,22:15,00:15,"[[""Bruxelles Midi"", [""00:15"", null]], [""Rotterdam Centraal"", [null, ""22:15""]], [""Breda"", [null, ""22:37""]], [""Breda"", [null, ""22:42""]], [""Noorderkempen"", [""23:00"", ""23:01""]], [""Antwerpen Centraal"", [""23:16"", ""23:19""]], [""Antwerpen-Berchem"", [""23:23"", ""23:25""]], [""Mechelen"", [null, ""23:37""]], [""Mechelen"", [null, ""23:47""]]]"
Rotterdam,Bruxelles,22.01.2026,22:15,00:18,"[[""Bruxelles Midi"", [""00:18"", null]], [""Rotterdam Centraal"", [null, ""22:15""]], [""Breda"", [null, ""22:37""]], [""Breda"", [null, ""22:42""]], [""Noorderkempen"", [""23:00"", ""23:01""]], [""Antwerpen Centraal"", [""23:16"", ""23:19""]], [""Antwerpen-Berchem"", [""23:23"", ""23:25""]], [""Mechelen"", [""23:37"", ""23:39""]], [""Brussels Airport - Zaventem"", [""23:49"", ""23:56""]]]"
Rotterdam,Bruxelles,22.01.2026,22:21,05:41,"[[""Antwerpen-Noorderdokken"", [""00:02"", ""00:02""]], [""Antwerpen-Luchtbal"", [""00:05"", ""00:05""]], [""Antwerpen Centraal"", [null, ""00:15""]], [""Antwerpen Centraal"", [null, ""04:54""]], [""Antwerpen-Berchem"", [""04:58"", ""04:59""]], [""Mechelen"", [""05:12"", ""05:14""]], [""Bruxelles-Nord"", [""05:29"", ""05:32""]], [""Bruxelles-Central"", [""05:36"", ""05:37""]], [""Bruxelles Midi"", [""05:41"", null]], [""Rotterdam Centraal"", [null, ""22:21""]], [""Rotterdam Blaak"", [""22:24"", ""22:24""]], [""Dordrecht"", [""22:36"", ""22:37""]], [""Roosendaal"", [null, ""23:00""]], [""Roosendaal"", [null, ""23:22""]], [""Essen(B)"", [""23:30"", ""23:32""]], [""Wildert"", [""23:36"", ""23:36""]], [""Kalmthout"", [""23:40"", ""23:41""]], [""Kijkuit"", [""23:43"", ""23:43""]], [""Heide (B)"", [""23:45"", ""23:46""]], [""Kapellen(B)"", [""23:51"", ""23:52""]], [""Sint-Mariaburg"", [""23:55"", ""23:55""]], [""Ekeren"", [""23:57"", ""23:58""]]]"
Rotterdam,Bruxelles,22.01.2026,22:45,08:05,"[[""Weert"", [""00:16"", ""00:16""]], [""Roermond"", [""00:30"", ""00:31""]], [""Sittard"", [""00:46"", ""00:47""]], [""Maastricht"", [null, ""01:03""]], [""Maastricht"", [null, ""06:16""]], [""Maastricht Randwyck"", [""06:18"", ""06:20""]], [""Eijsden"", [""06:26"", ""06:27""]], [""Vise"", [""06:32"", ""06:33""]], [""Bressoux"", [""06:42"", ""06:43""]], [""Liège-Guillemins"", [null, ""06:50""]], [""Liège-Guillemins"", [null, ""07:02""]], [""Leuven"", [""07:32"", ""07:36""]], [""Bruxelles-Nord"", [""07:54"", ""07:56""]], [""Bruxelles-Central"", [""08:00"", ""08:01""]], [""Bruxelles Midi"", [""08:05"", null]], [""Rotterdam Centraal"", [null, ""22:45""]], [""Breda"", [""23:07"", ""23:08""]], [""Tilburg"", [""23:23"", ""23:25""]], [""Eindhoven Centraal"", [null, ""23:47""]], [""Eindhoven Centraal"", [null, ""00:00""]]]"
